PLOT_YEAR,YEAR,GENOTYPE,PLOT,NTREATMENT,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7107_2022,2022,LH210,7107,H,NSS-Mo17,7107_2022_62,-1.930769833,-1.693704017,0.020607511,-1.566202203,-1.757098479,0.743500349,1.113127685,1.489522417,0.506194504,0.897423544,1.676887995,1.392000575,0.685870066,1.554640341,-0.516147128,1.697084141,1.594693882,62
7107_2022,2022,LH210,7107,H,NSS-Mo17,7107_2022_68,-1.488990263,-1.539515232,-0.224808301,-1.255541412,-1.687169324,0.288308439,1.125780093,1.303990787,0.579608984,1.006410369,1.588777719,1.566014124,1.053252129,1.423988627,-0.929973428,1.60581901,1.447083789,68
7107_2022,2022,LH210,7107,H,NSS-Mo17,7107_2022_74,-0.716629937,-0.253554707,1.388816985,-0.577735601,0.316409929,0.314347555,0.99309205,1.263843422,1.407880995,1.125500899,1.534683526,1.241162393,0.981482807,1.082107607,-0.506217804,1.129656472,0.846176013,74
7107_2022,2022,LH210,7107,H,NSS-Mo17,7107_2022_91,-0.49356983,-0.743099793,1.193459042,-0.908483046,-0.853704942,0.105793265,1.07325411,1.282047704,1.296140323,1.094085581,1.514269831,1.350001842,0.573806826,1.457105216,-1.100391902,1.658318211,1.624204362,91
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_12,-1.518777621,-1.857469285,-1.987803108,-1.977780426,-2.024907112,,0.909514156,0.95958029,0.242196168,-1.667048854,0.95751463,0.908874026,0.256278103,1.123863973,-0.276238256,1.124345452,0.431318909,12
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_33,0.512992744,0.326863694,-1.044530464,0.592307323,0.02222851,-1.508609638,-1.259666499,-1.334081009,-1.421329711,-1.479895853,-1.235793386,-1.225433708,-1.218768545,-1.142463288,1.179908497,-1.12085583,-0.027664593,33
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_40,0.550194373,0.475772952,-2.048257059,0.596511404,0.275354432,-1.244022444,-1.133367644,-1.263761746,-1.339114289,-1.438353984,-1.114187326,-1.085174467,-0.895130937,-1.252366811,0.853997668,-1.192969481,-1.332065239,40
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_45,-0.065008571,-0.04787438,-1.156132145,0.105646846,-0.185168802,-0.782196274,-0.687503617,-0.811250443,-0.854097519,-0.963276224,-0.768681531,-0.708342356,-0.426316539,-0.911304295,0.526396731,-0.88537139,-1.338643598,45
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_55,-0.075336959,0.112176772,-0.480583591,0.066304841,0.049525276,0.112562086,-0.301184759,-0.529120369,-0.480114416,-0.434031274,-0.630687823,-0.468505012,-0.206108976,-0.55955236,0.312730215,-0.617434335,-0.814799663,55
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_62,-1.213493176,-0.629756731,-0.504018243,-0.959478492,-0.663334082,0.594117347,0.527000165,0.203770197,-0.08280436,0.298618813,-0.009271008,0.461802399,0.669749734,0.187808807,-0.376039741,0.07663346,-0.14424145,62
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_68,-1.300706764,-0.904400034,0.034970198,-1.145306299,-0.892717954,0.288308439,1.062943031,0.82359263,0.67452094,0.985975289,0.747035031,1.428265767,1.413693673,0.803618333,-1.053475795,0.767695705,0.367903682,68
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_74,-1.783180067,-1.367506988,-0.245828361,-1.662223136,-1.212581998,0.314347555,1.244584066,1.066515336,0.332465633,0.934753402,1.166741697,1.755825903,1.497912261,1.139228391,-1.23034768,1.2045366,0.678926928,74
7338_2022,2022,LH210,7338,L,NSS-Mo17,7338_2022_91,-0.243684064,-0.046769568,1.428802749,-0.656803204,0.010626102,0.105793265,0.940586396,0.76941298,1.369767866,1.036962968,0.643282438,1.106391301,1.06716713,0.76515426,-1.073974298,0.703500803,0.471078631,91
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_12,-0.886320257,-0.881344067,-0.753255098,-0.762545571,-0.938984262,,0.355026498,0.730397566,0.120331523,-0.609034463,0.718174051,0.35090802,-0.52334763,1.099617355,0.671893899,1.099830182,1.088333231,12
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_33,-1.300992671,-1.363737525,-0.620153366,-1.175668802,-0.981871375,1.041535636,0.968825496,1.331163642,0.688893862,0.521615373,1.392951109,0.962184818,1.239610784,0.597283513,-0.937161458,0.565173417,-0.793712865,33
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_40,-1.792521317,-1.921742699,0.558858017,-1.874289138,-1.865363926,1.657902181,1.977676768,2.07517693,1.866617627,1.992366155,2.533436677,2.220156366,1.926303469,2.073782654,-1.891717411,2.240048495,1.834290483,40
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_45,-1.623384916,-1.653109497,1.513862469,-1.623293297,-1.327743342,1.361877646,1.937691206,2.131171594,1.989738421,2.076417192,2.782667719,2.246029633,1.688142826,2.268025558,-1.617670048,2.565338527,2.313824435,45
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_55,-1.660537174,-1.741767987,-0.469962154,-1.571066963,-1.590141947,0.112562086,1.582969245,1.886037495,0.772151281,1.353869558,2.604638764,2.133044454,1.64547732,1.851054944,-1.499192849,2.130087269,1.646930352,55
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_62,-0.823095843,-1.078256307,1.415597945,-1.128813828,-1.088310467,0.787175715,1.196309603,1.754459549,1.399938192,1.231090683,2.180271324,1.548918138,0.586385961,1.866953305,-0.925154482,2.153289439,2.131425078,62
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_68,-0.55899547,-0.854952933,1.591262301,-0.670377809,-0.876790909,0.288308439,0.892361832,1.330370008,1.329370007,1.049888849,1.642971311,1.084715046,0.43637757,1.462703351,-0.68354588,1.663449653,1.81026935,68
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_74,-1.407341979,-1.777591442,-0.251147354,-1.369791098,-1.719686399,0.314347555,1.007232863,1.443240156,0.23449683,0.745531759,1.911057092,1.267942133,0.469482438,1.748173952,-0.828461156,2.076198057,2.269469728,74
7076_2022,2022,LH231,7076,H,SS-B73,7076_2022_91,-1.896654564,-1.852625168,-0.135340684,-1.605769638,-1.78976098,0.105793265,1.33923868,1.816490968,0.580089354,1.072865283,2.812990754,1.905172295,0.86261647,1.807346745,-0.946366328,2.235946531,2.129872682,91
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_12,2.625582673,2.730289662,2.386397818,2.621865078,2.694536599,,-1.572074032,-1.994515766,-0.910848631,1.671709316,-1.920198365,-1.565371622,-0.264785983,-2.130701204,-0.618234045,-2.11024112,-1.219336609,12
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_33,1.616508428,1.796936308,1.947830091,1.397288748,1.911834999,0.377073649,-0.407609049,-0.684185563,0.156401318,0.470803406,-0.722033407,-0.451216437,-0.476334865,-0.322360549,0.221087859,-0.35568422,0.069934152,33
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_40,0.920977441,1.246057075,2.479181937,0.752758706,1.470134278,0.335409356,-0.101773655,-0.269853567,0.298062483,0.38996806,-0.379351906,-0.179590414,0.020110174,-0.253878145,-0.14549457,-0.301907717,-0.491459545,40
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_45,1.022888323,1.157715449,0.178997099,0.892730417,0.973275475,-0.412107116,-0.591272413,-0.673677297,-0.425770372,-0.388582692,-0.682684794,-0.630300045,-0.593943973,-0.586578236,0.495503459,-0.612293722,-0.425909361,45
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_55,0.833003186,1.166592173,1.586977184,0.694522715,1.243836494,0.112562086,-0.058273026,-0.161739339,0.906987121,0.473713462,-0.354137138,-0.245340237,-0.112263649,-0.150776618,0.147263528,-0.247084075,-0.302372374,55
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_62,0.434751261,0.543117825,0.343633237,0.08263922,0.664612617,0.437465591,0.145976564,-0.142121181,0.274639032,0.242435807,-0.317818252,-0.019335338,0.327843424,-0.222531611,-0.394457268,-0.317120135,-0.465627245,62
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_68,0.53097107,0.526612063,0.70870209,0.444107271,0.72077027,0.288308439,-0.185154643,-0.108541515,0.21788075,0.000537244,-0.338145903,-0.424499749,-0.295572011,-0.223358071,0.262249845,-0.339570377,-0.28373238,68
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_74,0.357093016,0.107193528,-0.232480414,0.373443013,-0.266763019,0.235699243,-0.327217005,-0.236383319,-0.289356299,-0.257577891,-0.452719685,-0.548685058,-0.754456381,0.068739621,0.504022096,-0.039429232,0.390527172,74
7389_2022,2022,LH231,7389,L,SS-B73,7389_2022_91,0.059283145,0.179363994,-0.172496026,0.431377261,0.475598185,0.105793265,-0.368956707,-0.258450739,-0.285575264,-0.282631522,-0.470867107,-0.578939347,-0.207685649,-0.564900252,0.583854718,-0.650607509,-0.660747439,91
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_12,-0.454658627,-0.089552864,0.164965542,0.00572678,-0.096271071,,0.344702967,0.430482769,0.42235993,0.332676607,0.409264548,0.340548081,-0.391080754,0.943441862,0.911056356,0.942076941,0.864071271,12
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_33,-0.217351725,-0.357377119,-0.777578106,-0.046189483,-0.114559264,-0.670318946,-0.414263372,-0.189731244,-0.580349177,-0.711657487,-0.283474959,-0.457532191,-0.126262502,-0.679852348,0.304550034,-0.695392436,-1.029587687,33
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_40,0.130949359,0.119575052,0.176326973,0.3093405,0.318688654,-0.382452666,-0.266698491,-0.064610857,-0.206763752,-0.22976544,-0.200129245,-0.334150208,-0.335172981,-0.235214879,0.532873681,-0.284266115,-0.140354502,40
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_45,-0.670773693,-0.687662238,-0.428041471,-0.396007859,-0.584719288,0.016957634,0.128527105,0.264852027,-0.021682743,-0.076118348,0.044763996,0.006928823,0.031594046,0.130248063,0.174845437,0.043017937,0.040058103,45
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_55,-0.940619344,-1.120694069,-1.472718071,-0.618236578,-1.052264057,0.112562086,0.004435487,0.252580333,-0.925152181,-0.606515625,0.019337174,-0.184316154,-0.110453987,-0.01310107,0.257808511,-0.115266813,-0.093893004,55
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_62,-1.413262973,-1.437121274,-0.976136824,-0.709900594,-1.426999945,0.153412335,0.163825131,0.577189455,-0.54179206,-0.13806285,0.380421477,0.001517279,-0.236885748,0.484336449,0.485261177,0.384516604,0.524020661,62
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_68,-0.819277054,-0.875312804,-0.571877716,-0.410952005,-0.847848078,0.281845564,0.259384021,0.546886493,-0.118701918,0.127776381,0.363514581,0.093703596,-0.045761942,0.460297923,0.286741468,0.363674616,0.480571848,68
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_74,-0.776639839,-0.850181586,-0.6965728,-0.215195617,-0.57220793,0.296224112,-0.137027622,0.18867549,-0.555512806,-0.315139196,-0.042529353,-0.353322243,-0.246843579,-0.151306125,0.649410642,-0.259047103,-0.197863493,74
7033_2022,2022,LH38,7033,H,NSS-Oh43,7033_2022_91,-1.638037804,-1.348310517,-0.689047457,-1.325258899,-1.2229508,0.105793265,0.950712535,1.013845898,0.022254383,0.636160108,1.022904328,1.124306896,0.985314432,0.859089532,-0.751137937,0.820793288,0.614818253,91
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_12,3.242391971,3.353280245,3.142392255,3.372692814,3.440493872,,-1.819210399,-2.091719213,-0.963289138,2.283981454,-2.00768793,-1.808600424,-0.413793568,-2.350954005,-0.543338315,-2.325136502,-1.255035329,12
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_33,2.998497322,2.826458384,1.864979248,2.760905433,2.885115143,-1.090179239,-1.6510616,-1.863611664,-1.111416904,-0.544019611,-1.608619496,-1.5596321,-1.657723153,-1.409150587,1.336370126,-1.359187541,0.396314206,33
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_40,2.205232382,2.289765707,1.408531596,2.15967878,2.366263364,-1.30558726,-1.484291362,-1.503081604,-1.21560753,-0.967876751,-1.263226887,-1.363663479,-1.361178276,-1.434624874,1.300055919,-1.345167257,-1.198980047,40
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_45,1.998213384,1.988851276,-0.192065728,1.884248561,1.6411869,-1.584210445,-1.486056399,-1.525139069,-1.262877067,-1.132497641,-1.151447726,-1.303228977,-1.349083434,-1.412600432,1.326208802,-1.281145977,-0.754670717,45
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_55,1.618778798,1.249756859,0.011967042,1.590660651,1.054312975,0.112562086,-1.538818879,-1.409982198,-1.072761072,-1.269645846,-1.140341223,-1.362826887,-1.48112816,-1.326519137,1.388780989,-1.237599105,-0.623029739,55
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_62,0.210597952,-0.129384053,-1.520783988,1.236165901,0.018948172,-2.081527001,-1.537883251,-1.132030752,-1.604295647,-1.655137937,-0.994667174,-1.495470046,-1.306038172,-1.361172155,1.698727818,-1.247970321,-1.010585645,62
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_68,1.206815949,0.909511027,-1.452347802,1.663442173,0.803128048,-0.352818356,-1.905037566,-1.543488845,-1.863669279,-2.01107208,-1.262351667,-1.741187411,-1.908718571,-1.524524742,2.11892036,-1.397158318,-1.007647656,68
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_74,2.133262963,0.472916952,-1.170162609,2.392368312,-0.1446908,-2.473641797,-2.585061314,-1.618029678,-1.86549266,-2.393475149,-1.338893958,-2.120534648,-2.941304955,-1.328676742,2.684674309,-1.275039815,0.280642709,74
7401_2022,2022,LH38,7401,L,NSS-Oh43,7401_2022_91,-0.472399753,-0.644040291,-2.117099592,0.216292728,-0.664839231,0.105793265,-1.110556512,-0.740114763,-1.897736792,-1.654349618,-0.816635494,-1.198360027,-1.242762263,-0.816137413,1.400710374,-0.855594977,-0.63171952,91
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_12,0.052358631,-0.226303939,0.707227574,-0.078205995,0.634004077,,1.792382785,1.556662888,2.108421448,1.54417618,1.594750615,1.803522234,2.637503567,-0.048064745,-1.34186214,-0.053319319,-1.742609568,12
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_33,1.845938214,1.274052322,-1.271168842,2.202436458,1.02643427,-3.400241625,-2.996793032,-2.761551347,-3.114056061,-2.775905527,-2.161265742,-2.621533495,-2.826109238,-2.608548909,3.101365845,-2.37279638,1.117873668,33
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_40,3.171510243,2.840864357,-1.112226667,3.32777425,2.608391636,-3.565234686,-3.06634684,-2.954926409,-3.110405492,-2.629413276,-1.99406923,-2.476038395,-2.744782986,-2.79736103,2.902544914,-2.394069978,-2.198397407,40
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_45,2.643443213,2.423722552,-1.093845294,2.772083376,1.897181255,-3.269353381,-2.622918732,-2.604264387,-2.416032283,-2.157758466,-1.576803957,-2.021709845,-2.175269751,-2.488168989,2.447946966,-2.038458917,-1.287352318,45
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_55,3.604071481,2.146242428,-1.50882752,3.938561291,1.596768503,-12.09026934,-4.721896202,-4.039838334,-4.184086682,-4.563992917,-1.954054035,-2.726060224,-3.492066376,-3.776782315,3.867250937,-2.742694649,-0.9253462,55
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_62,2.591024759,-0.201495701,-3.203985255,4.626432685,-0.671768395,-6.520069554,-5.651531034,-3.12079692,-4.315341476,-5.262112914,-1.799391928,-3.301426519,-4.954985391,-2.776699808,5.638141023,-2.156338178,-0.413756626,62
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_68,4.302266794,2.615635535,-2.529468434,5.065904147,1.97994519,-10.42720781,-5.295555703,-3.844757377,-4.461410045,-4.953532889,-1.954850485,-3.066264905,-4.497244517,-3.290129229,5.134624731,-2.440139394,-1.220728343,68
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_74,2.665209143,0.717363735,-2.0416669,3.779804039,0.326839334,-8.332067775,-4.801686212,-3.228237749,-3.326245634,-4.594449496,-1.901563928,-3.004151601,-3.764596489,-3.468187883,4.429014732,-2.629869317,-1.434701026,74
7019_2022,2022,LH61,7019,H,NSS-Mo17,7019_2022_91,-0.893311522,-1.469432101,-2.255185509,-0.850623331,-1.448416689,0.105793265,-0.094344491,0.181673209,-1.543964662,-0.809872687,-0.070521594,-0.303131965,-0.371743308,0.039540578,-0.224527366,-0.098061658,0.003616666,91
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_12,0.220865214,-0.106295355,-0.87924142,-0.452604194,-0.697654627,,-0.81029915,-1.193554739,-1.110202943,-1.252852274,-1.182596766,-0.812069954,-0.847127603,-0.344197893,-0.613405253,-0.348576874,0.410718864,12
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_33,-0.162042613,-0.150348914,-0.259537227,-0.288242844,-0.416861497,-0.000851077,0.144998844,-0.034780261,0.071888049,-0.018779921,-0.136576793,0.089593429,-0.006823587,0.245294378,-0.198120238,0.204424189,0.266931277,33
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_40,0.302625471,0.273296106,-0.574020532,0.071697821,0.136517089,-0.290584804,-0.240364373,-0.48441485,-0.298430964,-0.37165627,-0.555726874,-0.309743462,-0.085319124,-0.409296939,-0.253229999,-0.447344559,-0.654995908,40
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_45,-0.666169687,-0.680702794,-0.574648484,-0.850783453,-0.717301304,0.309932572,0.457267797,0.154064215,0.181974198,0.126544075,-0.056097246,0.334858647,0.720769734,0.111730465,-0.944389552,0.025102529,-0.886264509,45
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_55,-0.333942699,-0.229707996,-0.325861424,-0.315848308,-0.232929358,0.112562086,0.179017575,0.014153393,-0.056426846,0.060911793,-0.204441237,-0.006206838,0.198630316,-0.021949716,-0.195738645,-0.123852256,-0.376139917,55
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_62,-0.375640522,-0.552311643,-0.736589062,-0.089525429,-0.261996945,-0.155057908,-0.174607697,-0.045792031,-0.532048003,-0.321597147,-0.236386329,-0.369927488,-0.095518187,-0.359671473,0.216994187,-0.441101328,-0.468268035,62
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_68,-0.387922173,-0.529900784,-0.91204019,-0.281191914,-0.26519189,0.262464334,0.054619635,0.07066977,-0.412368428,-0.137892909,-0.170271061,-0.158909291,0.176036286,-0.257025694,-0.095825226,-0.371169852,-0.502963857,68
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_74,-0.9627342,-1.23301179,-1.212971268,-0.960787523,-1.330256467,0.05457824,0.202451552,0.041131758,-0.829859706,-0.285642385,-0.194994411,0.036785887,0.1567466,0.106925777,-0.506877876,-0.000209799,-0.084254814,74
7329_2022,2022,LH61,7329,L,NSS-Mo17,7329_2022_91,-0.642587927,-0.596221498,-1.096121012,-0.560650757,-0.50405815,0.105793265,0.118076321,-0.044846022,-0.644237387,-0.180056918,-0.288264354,-0.067388679,0.332797687,-0.203559645,-0.298830462,-0.33121488,-0.437833995,91
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_12,1.131106812,1.56230165,1.510691113,1.805905299,1.391938579,,-1.406278827,-0.977299999,-0.991000185,0.892620114,-0.978228081,-1.401881199,-1.820281207,-0.224255909,1.318008394,-0.229101736,1.466601847,12
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_33,0.342674029,0.807955145,0.158205404,0.879795383,1.475763061,-0.522912487,-0.847619187,-0.909656508,-0.728536925,-0.632353183,-0.907853835,-0.859453319,-0.03607563,-1.569890123,0.671525636,-1.500468796,-2.458339663,33
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_40,-0.515536621,-0.212880055,-1.069480769,-0.086302333,-0.199315409,-0.290343055,-0.220938647,-0.207200502,-0.358604553,-0.466328444,-0.325767922,-0.291673961,-0.141814855,-0.324377212,0.688443343,-0.368203381,-0.467434119,40
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_45,-0.492640312,-0.308509013,-0.712115303,-0.154632656,-0.442167026,-0.308459819,-0.221254891,-0.245670071,-0.372621096,-0.449901478,-0.384289052,-0.315273652,-0.24224476,-0.254688699,0.506009484,-0.318346413,-0.321640082,45
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_55,-0.499267913,-0.441463427,-1.080573016,0.074246973,-0.27321002,0.112562086,-0.616791852,-0.348030767,-1.067200357,-0.99717012,-0.500051879,-0.730914434,-0.557406819,-0.757334444,1.046114746,-0.786140333,-0.782761599,55
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_62,-1.139262807,-0.638994561,-0.731909892,-0.200878819,-0.488077757,-0.513140535,-0.094831994,0.035238158,-0.49484884,-0.25871611,-0.165282363,-0.286686262,-0.130413218,-0.15882354,0.756975897,-0.258275674,-0.249027946,62
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_68,-0.622942704,-0.134994427,-0.615890166,0.006271214,0.01544946,0.07567341,-0.137083208,-0.148037934,-0.381457001,-0.243232259,-0.373085356,-0.37359207,-0.10922898,-0.337869649,0.70934271,-0.445997302,-0.489177897,68
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_74,-1.482632332,-1.249815554,-1.28911504,-0.834252449,-1.205452629,-0.448046077,0.040021876,-0.025298853,-0.951269809,-0.461644057,-0.259979715,-0.15709217,0.07515646,-0.167382273,0.405510442,-0.274678417,-0.384118398,74
7001_2022,2022,LH82,7001,H,Mixed,7001_2022_91,-1.807747927,-1.060969752,-0.829423065,-1.027690147,-0.896450545,0.105793265,0.638101094,0.624104052,-0.220234659,0.33743978,0.443285773,0.616114912,0.762075783,0.40667647,0.001449009,0.285931609,0.114770758,91
7369_2022,2022,LH82,7369,L,Mixed,7369_2022_12,0.517274346,0.526349063,-0.304879072,0.412743534,0.035093786,,-1.83720234,-1.634637078,-1.990219716,-1.113923153,-1.592503675,-1.826285897,-1.492991136,-1.231513965,0.360972899,-1.227723465,0.389511972,12
